Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
bicara komentar gampang menggunakan bahasa seolah anda tahu sok pintar menilai anis bisa jadi gubernur kalau tidak isu sara susah menang orang bijak tidak meng olok olok,1,0,1,0,0,0,0,0,1,1,0,0
jayalah korupsi keinginan untuk bubarkan semacam akan terwujud uniform resource locator,1,0,0,1,0,0,0,0,1,0,1,0
barang siapa mengenal dirinya maka ia akan sibuk memperbaikinya dengan tidak memedulikan  dan aib orang lainnn habib luthfi bin yahya,0,0,0,0,0,0,0,0,0,0,0,0
mau aku memamerkan juga tidak grup chat aku sama anak anak cina,0,0,0,0,0,0,0,0,0,0,0,0
langsung ditampakkan oleh allah subhanahu wataala secara kontan om padahal allah subhanahu wataala melarang kita untuk berputus asa malah bangsa  yang lebih paham mengenai hal itu,0,0,0,0,0,0,0,0,0,0,0,0
lakilaki hebat untuk 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
takbir wan sambil lempar bom allahmu barbar mayat ayat alquran timur tengah bikin muslim radikal  tanpa otak,1,1,0,1,1,0,0,0,0,0,1,0
terkadang jatuh cinta itu  hanya bicara pada secarik puisi yang sembunyi di balik makna yang akan dikenangnya sendiri,0,0,0,0,0,0,0,0,0,0,0,0
sebentar tehnpagi2 ini baru nyadarnberai bisa dibilang sayap kiri israel lebih pro perdamaian dengan palestina dibanding sayap kanannpadahal katanya adalah makin ke kanan itu lebih agamais makin kiri lebih  xf0,0,0,0,0,0,0,0,0,0,0,0,0
mudah mudahan keluarga sih gerung kena bom,1,0,1,0,0,0,0,0,1,1,0,0
 kamu yen cabul,1,1,1,0,0,0,0,1,0,1,0,0
10 tahun susilo bambang yudhoyono tidak berani menutup alexis 35 tahun jokowi tidak berani menutup alexis harus gubernur indonesia juga yang turun tangan pilihan prabowo mantap,0,0,0,0,0,0,0,0,0,0,0,0
aduh ipey maafkan kesalahan belum itu pey nanti sama aku kasih  mau tidak,0,1,0,0,0,0,0,0,0,0,0,0
buat status jomlo nya sudah terlalu lama giliran ada cowok yang komen status nya sok cuekncewek  dahak biawak kadal air,1,1,1,0,0,0,0,0,1,1,0,0
otak tidak geser saja sudah sarapapalagi ke geser iyakan nanti bahaya apaan sih aku kerja benaran kok elang lihat em sambil masih asep palanya cewek apaan coba kamu tercantol saja aku sudah bersyukur,0,1,0,0,0,0,0,0,0,0,0,0
mereka yang beeriak dan menakuti rakyat dengan menyebut presiden lama bisa jadi 2 periode kalau lawannya prabowo itu bisa di pastikan mereka adalah agen ganda mereka dibayar untuk mempromosikan tokoh tertentu supaya rakyat jadi bingung dan terpecah suaranya,0,0,0,0,0,0,0,0,0,0,0,0
ih  apaan kampung payah,0,1,0,0,0,0,0,0,0,0,0,0
siapa bilang harga minyak dunia naik kalau tidak bisa jadi direktur utama peamina mundur saja uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
itu yang disalami jokowi kok kayak ferdinan  susilo bambang yudhoyono ya,0,0,0,0,0,0,0,0,0,0,0,0
tak berambisi admin bisa saja judulnya ih,0,0,0,0,0,0,0,0,0,0,0,0
2019 ini saat terbaik untuk merebut kembali kedaulatan dari   proxy semoga para tokoh amp pendukungnya tidak sekadar pentingkan egonyanarah pecah belah suara menuju poros ke 3 saling klaim kelayakan diri sungguh hal yang menguntungkan incorporate,0,0,0,0,0,0,0,0,0,0,0,0
muslim indonesia lebih maju berhenti menyembah nyembah allah subhanahu wa taala yang mengoceh aku jatuhkan ketakutan ke hati orang orang  812,1,0,0,1,1,0,0,0,0,0,1,0
asli saya tertawa sampai sekitar perut dan mau pipis saya paham maksud dan yang di definisikan oleh rocky gerung kok orang ini malah soksok an lapor lapor ceritanya sih mau bikin gebrakan supaya dibilang membela agamatapi,1,0,1,0,0,0,0,0,1,1,0,0
orang cuma main bola dihubungkan sama agama hem,0,0,0,0,0,0,0,0,0,0,0,0
aduh  menyerang apa cong tidak kebalik rumpi deh  laki laki ini dapur apa cong yang jelas dong jadi  jangan setengah setengah kalah sama anaknya duda yang jadi designer di ln kamu xf0x9fx98x82xf0x9fxa4xaaxf0x9fx99x8bx,1,1,1,0,0,0,0,1,0,1,0,0
panasnya ,0,1,0,0,0,0,0,0,0,0,0,0
kesatuan dalam gereja katolik bersifat dinamis selaras dalam perbedaan dan mengikuti situasi kondisi dan perkembangan zaman salah satu manifestasinya adalah dispensasi untuk kawin campur pasangan katolik dan non katolik,0,0,0,0,0,0,0,0,0,0,0,0
anda percaya muhammad nabi atau tidak tuliskan argumentasi anda ke pak agar tak ada keraguan lagi,1,0,1,0,1,0,0,0,0,1,0,0
kalau tidak diambil dibilang tidak bisa nasionalisasi aset   kalau diambil pakai nama pribadi dan keluarga patut kita curigai dan bertanya uang dari mana tapi dengan twit ini saya jadi sadar betapa pintarnya pemerintahan di,0,0,0,0,0,0,0,0,0,0,0,0
tidak peduli replyku menyambung apa tidak yang penting 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
mengangkang selebar lebarnya mainkan  sendiri depan kaca lemari,0,1,0,0,0,0,0,0,0,0,0,0
indonesia alhamdulillah ya allah sudah menyelamatkan anak anak thailand nnthai yang menyelamatkan kita manusia manusia  bukan tuhan kamu ,1,1,1,0,0,0,0,1,0,1,0,0
situ juga  berai ,1,1,1,0,0,0,1,0,0,1,0,0
bro kamu sebut kitab suci fiksi berai semua agama bukan dari wahyu pernyataan surat pemberitahuan tahunan ini mutlak secara harfiah dan filosofis melanggar keyakinan umat beragama konstitusi dan norma agama kamu ini penista semua agama yang paling kotor  mati,1,0,1,0,1,0,0,0,0,1,0,0
mendengar jawaban ituibnul mubarak dalam dianya selalu memohon demikian ya allah tunjukanlah ia dalam islam dan beberapa saat kemudian sih yahudi itupun dengan izin allahakhirnya masuk islam,0,0,0,0,0,0,0,0,0,0,0,0
manusia manusia  semua pada takut ahok keluar kasihan banget hidup kalian di sana begitu  and ,1,1,0,1,0,0,0,0,1,0,1,0
 question kalau mau  tidak usah puasa ,1,1,1,0,0,0,0,1,0,1,0,0
sejauh yang saya baca dari aikel di internet hanya jumlah lembar nya saja yang berbeda untuk menandai kebutuhan masing masing orang kalau sering ke luar negeri ya pakai 48 kalau tidak sering ya 24 dan beberapa negara tetangga,0,0,0,0,0,0,0,0,0,0,0,0
bahkan etnic ai dipaksa tinggalkan budaya ai menjadi etnic han jelas ini kekonyolan mana bisa orang dari suku apa dipaksa pindah suku bahkan tragisnya banyak warga ai jadi korban penjualan organ tubuh dieksekusisetelaj sebelumnya dicap,0,0,0,0,0,0,0,0,0,0,0,0
aku cuma sekali saja tau dosen ilmu budaya tapi sudah sepuh ingin begitu ketemu penasaran mb,0,0,0,0,0,0,0,0,0,0,0,0
rakyat menolak keras jika indonesia dipimpin oleh komplotan mafia amp  ini uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0
isu 98 sudah nongol bentar lagi isu partai  indonesia xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82,0,0,0,0,0,0,0,0,0,0,0,0
era susilo bambang yudhoyono ada pembangunan di papua ada juga hambalang itu pembangunan perusahaan listrik negara mangkrak berapa banyak,1,0,1,0,0,0,0,0,1,1,0,0
iya betul sih vivin  dasar pelakorngaku alexa alda daripada rico bajxe2x80xa6,1,1,1,0,0,0,0,0,1,1,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
amanat dari 119 ribu ulama by nama dan by address kalau ada yang bilang cak imin ambisius itu mengopinya kurang jauh,0,0,0,0,0,0,0,0,0,0,0,0
rakyat merdeka on line itu apa gue juga bisa bikin berita indonesia menang piala dunia kasih link yang kredibel alah pecundang  yang menampilkan identitas aslinya saja tidak berani kok banyak   xf0x9fx98x82 handphone gue buatan korea coy haha,1,1,1,0,0,0,0,0,1,1,0,0
tempat sesat cari jalan mau pagi maktab gaya xf0x9fx98x82 jalan shocut situ tapi ditutup sebab konstruksi nya nih xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 hambar  kamu turn kamu turn sini xf0x9fx98x86xf0x9fx92x94 uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
maunya indonesia sepei singapura kasih cina berkuasa dasar  otak reklamasi wkwk uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0
biasa  coli tidak beda jauh sama junjungan dan kawan kawannya haha,1,1,0,1,0,0,0,1,0,0,1,0
ikuti untuk mengetahui informasi terkini mengenai ekonomi keuangan perbankan investasi saham di indonesia dan dunia hari ini,0,0,0,0,0,0,0,0,0,0,0,0
pengkhianatan partai  indonesia membunuh para jenderal partai  indonesia keblinger kata bungkarnobubarkan partai  indonesia turunkan harga harga dan bubarkan kabinet tritura,1,0,0,1,0,1,0,0,0,0,0,1
ih yang benar  jahat kamu adalah  ,0,1,0,0,0,0,0,0,0,0,0,0
masih kentut bau ,0,1,0,0,0,0,0,0,0,0,0,0
produksi indonesia ini pak presiden joko widodo semua ritel dan mal seharusnya pindah ke plastik kayak begini saya pilih belanja di super karena dia punya aksi aksi lingkungan dan 3r setiap,0,0,0,0,0,0,0,0,0,0,0,0
kenyataan bos kita adalah tidak suka bikin hoaks sepei  nya nabi ahoker xf0x9fx98x8a,1,0,0,1,0,0,0,0,1,0,1,0
berapa sayang  sama kamu,0,1,0,0,0,0,0,0,0,0,0,0
 xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82,1,1,1,0,0,0,0,0,1,1,0,0
kne jaga hati pemimpin  harbi kamu kakak,0,0,0,0,0,0,0,0,0,0,0,0
abang ipar adam nih pun  dasar penunggang agama,1,1,1,0,1,0,0,0,0,1,0,0
cina telah menguasai ekonomi dan media massa ayo usir dari indonesia,1,0,0,1,0,1,0,0,0,0,0,1
guru anak mengajarkan spiritualitassesuatu yang sifatnya universal dan karenanya ada dalam ajaran islam hindu dan sebagainya sepei kebanyakan penduduk peradaban sindhuhindu sejak dulu beliau bisa menerima semua jalan karena itu beliau memanggilnya allah,0,0,0,0,0,0,0,0,0,0,0,0
enak buat gesek gesek  xf0x9fx98xb3,0,1,0,0,0,0,0,0,0,0,0,0
seulgi bilang tidak punya mata barat yang ada kelopak matanya ketimuran gaya banget yang  dan seulgi pikir itulah poin yang paling menarik bagi dia,0,0,0,0,0,0,0,0,0,0,0,0
dari bambang noorsena ajaran kristen yang sering disalahpahami oleh agama lain khotbah kristen,0,0,0,0,0,0,0,0,0,0,0,0
kamu pikir aku nih  sangat ke hanat,0,1,0,0,0,0,0,0,0,0,0,0
pada akhirnya yang  akan kembali ,0,0,0,0,0,0,0,0,0,0,0,0
yang banyak bicara itu terus yang bakar sekolah bagaimana uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
 mulu  wkwk,0,1,0,0,0,0,0,0,0,0,0,0
jadi ingat  oknum nasional demokrat kalau sih joko kalah di 2019 indonesia bubar,1,1,1,0,0,0,0,0,1,1,0,0
mungkin mereka sumbu pendek lelah pak,0,0,0,0,0,0,0,0,0,0,0,0
sudah kamu jangan panik begitu ahok sih kutil  bakal tumbang kok di putaran kedua teruskan cuap cuap mu di media sosial tidak berpengaruh,1,1,1,0,0,0,0,0,1,1,0,0
sinyal kamu three  amat ganti pakai kamu gaple saja begitu ya,0,1,0,0,0,0,0,0,0,0,0,0
akun facebook asma dewi penyebar fitnah sara pemilihan kepala daerah jakarta dipenuhi foto bersama sejumlah politisi diantaranya anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
usir cina dari indonesia,1,0,0,1,0,1,0,0,0,0,0,1
facebook   lah,0,1,0,0,0,0,0,0,0,0,0,0
allahu akbar jokowi akan kenalkan islam moderat di konferensi tingkat tinggi ulama dan cendekiawan muslim dunia,0,0,0,0,0,0,0,0,0,0,0,0
wahai orangorang yang beriman masuklah ke dalam islam secara keseluruhan dan janganlah kamu ikuti langkah  qsxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0
online cuma dapat pajak dari income persh online nyeyg dapat income nya hanya dari iklaniuran premium beberapa produklost tax berapa dibanding usaha di mal menyerap ten kerjaonline apa yang diserap belum jangan dipelihara wi,1,1,1,0,0,0,0,0,1,1,0,0
pasti   yang menyamar xf0x9fx98x92nnlemparin minyak ,1,1,0,1,0,0,0,0,1,0,1,0
pada sabtu 2142018 pagi masyarakat adat badui akan kembali melanjutkan perjalanan menuju kantor gubernur banten di kawasan pusat pemerintahan provinsi banten kawasan pusat pemerintahan provinsi banten di curug kota serang seba badui 2018,0,0,0,0,0,0,0,0,0,0,0,0
cara cara  dilakukan  dungunnklop,1,1,0,1,0,0,0,0,1,0,1,0
semoga istikamah xf0x9fx91x8d nikita mirzani banyak orang saleh di malam hari dan menjadi  di pagi hari begitupun sebaliknyamenjadi istikamah itu perjuangan dan hidayah allah itu rahasia semua makhluk berhak mendapatkannya,0,0,0,0,0,0,0,0,0,0,0,0
enggak apa apa jagajaga siapa tahu muncul partai  indonesia perjuangan alias partai  indonesia plus,1,0,0,1,0,1,0,0,0,0,1,0
lebih baik dibenci namun menjadi diri sendiri daripada menjadi  untuk di sukai orang,0,0,0,0,0,0,0,0,0,0,0,0
pao an tui adalah sisi kelam masyarakat cina di era awal kemerdekaan indonesiaxe2x80x99xe2x80x99pernyataan ini ditegaskan mantan waawan senior republika,0,0,0,0,0,0,0,0,0,0,0,0
ab orangnya tidak sombong dan murah senyum,0,0,0,0,0,0,0,0,0,0,0,0
tetap semangat amp istikamah bung,0,0,0,0,0,0,0,0,0,0,0,0
salah 1 alasan kenapa saya mau presiden baru supaya juga memalukan bangsa iniiiixe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0
kemudian ulangi pandanganmu sekali lagi dan sekali lagi niscaya pandanganmu akan kembali kepadamu tanpa menemukan  dan ia pandanganmu dalam keadaan letih,0,0,0,0,0,0,0,0,0,0,0,0
sudah lama tidak on jadi  sama lini masa,0,0,0,0,0,0,0,0,0,0,0,0
ha ari melongo sejenak setelah mendengar ucapan orang yang baru saja meneriakinya nnpunten mas di dekat situ ada  saya tidak uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
kupas tuntas gebuk habis   ,1,0,0,1,0,1,0,0,0,0,0,1
haha logikanyankontrak habis 2021nminta bantuan bank  akuisisi sahamnya 51nkeluar  masuk asingncoba legowo sampai kontrak habis dapat 100 tanpa keluar duit sedikitpunnntah lah entah siapa yang bermain main,0,0,0,0,0,0,0,0,0,0,0,0
charutin menor bom xf0x9fx8cxb9xf0x9fx8fxb4,0,0,0,0,0,0,0,0,0,0,0,0
produk dalam negeri dibilang  produk luar dibilang hypebeast ironi sih giliran urusan negara bilangnya xe2x80x9canti asingxe2x80x9d,0,0,0,0,0,0,0,0,0,0,0,0
chirpified ekonomi merosot utang bengkak badan usaha milik negara mau dijual mundur saja pak jokowi,1,0,1,0,0,0,0,0,1,1,0,0
kelojotan kegirangan melihat junjungan amp idola kamu satu per satu dipanggil polisi t politik kepala kepolisian republik indonesia,1,0,1,0,0,0,0,0,1,1,0,0
dinding kamar jadi saksi ,0,0,0,0,0,0,0,0,0,0,0,0
menurut kepala badan ekonomi kreatif triawan  lagu karya ibu sudah yang mengisahkan seekor burung yang bersiul tersebut memiliki melodi dan lirik yang riang ada di kompas,0,0,0,0,0,0,0,0,0,0,0,0
 banget,0,1,0,0,0,0,0,0,0,0,0,0
monggo bro jadwal acara upacara adat dan kirab budaya mbah bergas,0,0,0,0,0,0,0,0,0,0,0,0
sok kenal kamu ,1,1,1,0,0,0,0,0,1,1,0,0
2 gus ipul dan mbak puti menciptakan program program keluarga harapan super untuk melengkapi program keluarga harapan program keluarga harapan yang dikembangkan presiden jokowi gus ipul puti menang,0,0,0,0,0,0,0,0,0,0,0,0
kata kamu suruh ceritakan ,1,1,1,0,0,0,0,0,1,1,0,0
kemenangan anies sandi berbau busuk dan anyir bernanah luka batin yang terluka oleh penghinaan sara dan ujaran kebencian,1,1,1,0,0,0,0,0,1,1,0,0
 kamu,1,1,1,0,0,0,1,0,0,1,0,0
kata ulama barang siapa yang tidak bersedia amp bermalasan pada bulan rejab maka di bulan syaaban juga dia akan tetap malas amp di bulan ramadan dia akan jadi lebih malas,0,0,0,0,0,0,0,0,0,0,0,0
kita bikin berita sendiri di media sosial media mainstream di kuasai  perang opini gunakan handphone anda untuk menggembosi berita media mainstream cina,0,0,0,0,0,0,0,0,0,0,0,0
jangan pro  begitu dong pak jok uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
tidak apa apa  juga cantik aku adalah xf0x9fx98x86,0,0,0,0,0,0,0,0,0,0,0,0
yang ber tato yang lagi di entot kayaknya sih thailand punya enjoy gays  coli bahan coli uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
coba usir cina 100 rakyat negara kesatuan republik indonesia tidak ada yang  negara kesatuan republik indonesia kayak   triliunan sepertinya karena menguras negara kesatuan republik indonesia jadi stop ,1,1,0,1,0,1,0,0,0,0,0,1
ini adalah pasti salah 1 anggota hati yang sakit hati karena organisasi masyarakat nya di bubarkan amp tidak bisa maju,1,0,1,0,1,0,0,0,0,1,0,0
anda didungukan dan diperbudak islam bung tifatul adam hanya dongeng yahudi,1,1,0,1,1,0,0,0,0,0,1,0
memang  kalau tidak fitnah tidak makan kenyang dan kalau tidak curang ya tidak menang,1,1,0,1,0,0,0,0,1,0,1,0
agar semua perempuan  melangsingkan badan entah kenapa ku tak setuju dengan kalimat ininnbagi ku ejaan cantik itu bukan l a dan tidak si i dan tidak melainkan tidak e dan di kamu t xf0x9fx98x8annselamat pagi jangan lupa salat subuh,0,0,0,0,0,0,0,0,0,0,0,0
hebat kok di penjara di penjaranya di zaman pula uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
siapa dulu dong  dibelakangnya xf0x9fx98x81,1,0,0,1,0,0,0,0,1,0,1,0
masya suku kampung selamat deklarasi anti hoaks amp pilihan kepala daerah 2018 damai,0,0,0,0,0,0,0,0,0,0,0,0
hati dari partai persatuan indonesia sudah mempraktikannya itu ke masjid masjid ke pesantren pesantren huuuft kabuuurr 2019 ganti presiden 2019 ganti presiden,1,0,0,1,0,0,0,0,1,0,1,0
sejujurnya aku dengan abang like  dengan kucing 247 gaduh pernah sekali kita orang gaduh sampai beumbuk then dia lari rumah tapi selang sehari baik balik,0,0,0,0,0,0,0,0,0,0,0,0
atok silap itu atok hehe yang macai itu atok lermacai ph  bangangsy nih cuma rakyat biasa yang akan terus tanya apa yang x tau ke x jelas ke untuk dapat penjelasanopsss atok,1,1,1,0,0,0,0,0,1,1,0,0
admin  di paai tololnpaai  untuk orang ,1,1,0,1,0,0,0,0,1,0,1,0
yang pasti bukan keluarga partai  indonesia di negara pancasila yang berbineka tunggal ika ini keluarga nya,0,0,0,0,0,0,0,0,0,0,0,0
dalam sambutannya ketua dewan perwakilan daerah golkar lumajang sudjatmiko menyampaikan bahwa keputusan paai yang menetapkan khofifah indar parawansa sebagai calon gubernur dan emil elestianto dardak sebagai calon wakil gubernur jawa timur dari paai golkar sudah bulat khofifah,0,0,0,0,0,0,0,0,0,0,0,0
memang dasar  xf0x9fxa4xa3xf0x9fx98x82,1,1,1,0,0,0,0,0,1,1,0,0
manusia adalah makhluk yang butuh identitas untuk eksistensinya sayang identitas yang seharusnya berasal dari orisinalitas kesadaran diri seringkali dilekatkan secara membabibuta pada halhal remeh di luar dirinya maka identitas diri jadi dangkal,0,0,0,0,0,0,0,0,0,0,0,0
im at taman budaya sentul city,0,0,0,0,0,0,0,0,0,0,0,0
kejamnya,0,0,0,0,0,0,0,0,0,0,0,0
haha iya benar juga nndan memang sekolah katolik lebih beragam mulai dari anak pak kebun sampai pengusaha ada di sana later belakang suku agama apapun diterima di sekolah katolik pernah mengalami dulu amp tidak berubah,0,0,0,0,0,0,0,0,0,0,0,0
subhanallah bahagia rasanya punya pemimpin sepei beliau,0,0,0,0,0,0,0,0,0,0,0,0
aku hanya bisa bersyukur pada allah subhanahu wa taala dapat presiden yang giat kerja dan mampu mengatasi persoalan persoalan yang dihadapi dengan tetap kerja lurus ikhlas semata mata demi indonesia yang makin maju sekalipun ramping tetapi energinya luar biasa itu juga karena tidak ada p,0,0,0,0,0,0,0,0,0,0,0,0
mudah untuk melihat seseorang lebih condong ke arah mana di sosial media yang peama akunnya perempuan gambar mencuri di googlenyang kedua gambar anonymous tidak jelas manusia apa kampretnyang ketiga akunnya ada embelembel nama pahlawan dan dari semua itu mereka kaum muslim cyber army,0,1,0,0,0,0,0,0,0,0,0,0
calon wakil presiden jokowi 7 orang sekaligus boleh kok tinggal presiden terbitkan dekrit masing masing paai pengusung dapat jatah 1 calon wakil presiden sama jokowi apa sih yang tidak boleh peraturan pemerintah pengganti undang undang saja banyak diterbitkan tanpa ada urgensinya,0,0,0,0,0,0,0,0,0,0,0,0
malas aku duduk kalau xleh aku orang kg budaya kg duduk kalau xleh budaya dia hebat sangat naik seram aku,0,0,0,0,0,0,0,0,0,0,0,0
dientot terus dicrotin beberapa  uh uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
sepeinya kualat sama bobby mata gue kenapa jadi kecil  giniixf0x9fx98x82,0,0,0,0,0,0,0,0,0,0,0,0
franky mau presiden baru bagaimana yang lain,0,0,0,0,0,0,0,0,0,0,0,0
tidak pernah sekolah ya kamu pantesnmulutnya tidak di jaga kotor kayansampah,1,1,1,0,0,0,0,0,1,1,0,0
 jahanam berisik  kalian,1,1,0,1,0,0,0,0,1,0,1,0
itu bukan persoalan tekan jabatan tetapi siasat lari dari lingkar politik  pemilik modal karena islam progresif sesuai mukadimah undang undang dasar akan mengamalkan qs al hujurat,0,0,0,0,0,0,0,0,0,0,0,0
tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang nntomohoninternationalflowerfestival,0,0,0,0,0,0,0,0,0,0,0,0
anies congornya saja gede realisasinya tidak ada janji terus dari awal bisanya paling korupsi balik jadi dosen saja ,1,1,1,0,0,0,0,0,1,1,0,0
sudah kesal lah xf0x9fx98xbexf0x9fx98xbexf0x9fx98xbe  televisi republik indonesia,1,1,0,1,0,0,0,0,1,0,1,0
suasana hati kerja berubah karena nih  xf0x9fx98x8exf0x9fx98xa3xf0x9fx98xa3xf0x9fx98xa3,1,1,1,0,0,0,0,1,0,1,0,0
baru saja kemarin hari kamis sekarang sudah hari jumat lagi saja waktu sesingkat itu ya,0,0,0,0,0,0,0,0,0,0,0,0
pimpinan mencerocos bawahan nderomos  deh,1,1,1,0,0,0,0,0,1,1,0,0
islam itu ideologi negara yang mengembannya wajib menyebarkannya dengan dakwah amp jihad sama sepei as menyebarkan demokrasi amp ussr menyebarkan  karang dengan jalan damai kadang dengan perang dalam syariat itu ada hukum syriyah amp kharajiyah,0,0,0,0,0,0,0,0,0,0,0,0
